[BeGaze]
Converted from:	F:\1. ON ROAD - Track\007 DV\007 DV Rested 20130427\SMI\007 DV 20130427 - Rested.idf
Date:	12.08.2014 13:44:34
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	007 DV 20130427 - Rested
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	77	5843195407	5843215034	19627	398.18	201.88	401.24	205.97	0.46	58.99	1.00	23.62	-57.93	-1148.73	441.26
Saccade L	1	78	5844074068	5844094244	20176	376.29	199.75	370.23	191.49	0.26	26.17	1.00	13.00	531.77	-609.39	477.97
Saccade L	1	79	5845712357	5845732174	19817	385.37	206.33	427.93	204.10	0.81	108.89	1.00	40.77	2624.29	-2673.30	2154.43
Saccade L	1	80	5846171733	5846192040	20307	351.32	226.12	351.81	227.47	0.10	7.36	1.00	4.73	8.02	-91.89	41.94
Saccade L	1	81	5846950940	5846970799	19859	303.81	214.05	278.62	198.52	0.78	75.64	1.00	39.34	1772.59	-1886.94	1765.25
Saccade L	1	82	5847849798	5847869826	20028	349.02	178.23	335.12	170.89	1.09	165.68	1.00	54.42	4001.10	-660.85	1836.96
Saccade L	1	83	5848069701	5848090493	20792	273.34	161.66	243.48	148.49	1.09	114.64	1.00	52.27	2718.76	-1888.43	2187.78
Saccade L	1	84	5848429204	5848509206	80002	276.09	141.69	588.71	366.63	12.51	294.20	0.50	156.37	6974.71	-5580.00	3956.94
Saccade L	1	85	5848689375	5848708959	19584	604.82	364.47	660.66	393.14	1.06	160.40	1.00	54.00	3699.49	-3870.26	2835.71
Saccade L	1	86	5850887372	5851126159	238787	414.84	229.58	674.31	84.80	106.28	1236.27	1.00	445.09	29505.61	-30811.98	18462.06
Saccade L	1	87	5851206040	5851226086	20046	401.06	163.88	603.54	86.08	16.26	1586.85	1.00	811.16	24425.75	-27060.34	25780.42
Saccade L	1	88	5851587042	5851665540	78498	399.74	176.14	406.30	188.58	62.45	1129.92	1.00	795.50	27564.90	-28102.65	14083.61
Saccade L	1	89	5852065191	5852145049	79858	406.65	201.75	427.04	404.89	36.31	1470.79	1.00	454.68	32529.11	-36681.57	23378.38
Saccade L	1	90	5853243798	5853263824	20026	403.24	222.63	376.51	161.17	1.54	171.23	1.00	77.02	3944.82	-4204.20	3666.58
Saccade L	1	91	5853484500	5853503583	19083	361.72	234.59	338.64	234.76	0.99	140.02	0.00	51.79	1414.98	-3356.45	2037.06
Saccade L	1	92	5853803160	5853823211	20051	347.62	226.06	409.00	232.39	2.32	157.66	1.00	115.74	280.46	-3799.94	2507.67
Saccade L	1	93	5855061826	5855101877	40051	432.83	173.47	434.09	182.24	28.35	1185.97	1.00	707.96	29374.65	-29278.13	21963.85
Saccade L	1	94	5855321478	5855341574	20096	412.70	213.07	410.82	211.75	0.13	9.80	0.00	6.26	26.79	-130.83	76.62
Saccade L	1	95	5856060704	5856081618	20914	375.45	254.81	341.06	251.71	0.83	88.23	1.00	39.54	2095.98	-2088.17	1759.85
Saccade L	1	96	5856799784	5856819822	20038	445.25	257.80	446.11	260.07	1.07	123.42	1.00	53.34	-38.62	-2930.24	1643.38
Saccade L	1	97	5857039530	5857079753	40223	442.02	268.78	457.34	229.76	21.24	1299.38	0.50	528.03	32455.36	-31819.62	31892.35
Saccade L	1	98	5857319226	5857339344	20118	453.45	262.31	413.31	259.47	1.16	102.83	1.00	57.73	193.28	-2292.32	969.96
Saccade L	1	99	5857758734	5858018538	259804	354.66	227.77	357.51	249.27	87.93	1100.15	1.00	338.45	27424.08	-25669.25	15011.33
Saccade L	1	100	5858358108	5858817661	459553	322.75	230.35	330.37	226.84	365.74	1013.70	0.91	795.86	22874.97	-25197.36	7066.92
Saccade L	1	101	5859017449	5859057329	39880	315.15	225.26	309.96	208.70	15.48	980.34	0.50	388.09	24493.38	-24291.62	23991.32
Saccade L	1	102	5859297127	5859377295	80168	308.22	209.66	278.70	197.82	40.87	944.05	0.25	509.77	23457.89	-21586.42	15015.00
