[BeGaze]
Converted from:	F:\1. ON ROAD - Track\003 RB\003 RB 20130202 Rested\SMI\003RB 20130201 - Rested.idf
Date:	08.08.2014 15:40:53
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	003RB 20130201 - Rested
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	54	6404292480	6404412452	119972	380.34	247.19	380.90	252.37	106.87	1151.98	1.00	890.77	28596.59	-27800.51	10686.22
Saccade L	1	55	6408928440	6408947246	18806	355.44	289.31	357.89	333.81	1.68	121.72	0.00	89.53	1644.77	-2731.76	1853.15
Saccade L	1	56	6409087109	6409128065	40956	362.76	372.93	367.81	382.66	21.90	1331.97	1.00	534.76	33154.32	-32151.02	32204.01
Saccade L	1	57	6409666492	6409766363	99871	360.34	233.10	357.11	209.44	67.65	1083.72	0.00	677.42	22393.58	-25923.33	11857.59
Saccade L	1	58	6413142506	6413182498	39992	351.32	218.31	354.22	219.90	16.95	1053.52	1.00	423.83	26213.18	-26130.68	26057.68
Saccade L	1	59	6413323436	6413382202	58766	362.80	282.98	388.84	377.01	28.43	1358.16	1.00	483.80	30454.25	-33348.95	24945.05
Saccade L	1	60	6414621346	6414660877	39531	358.61	212.38	361.31	213.95	25.08	1060.87	1.00	634.33	26328.77	-26402.42	19785.05
Saccade L	1	61	6414920935	6415080471	159536	364.35	245.23	369.94	217.91	141.13	1108.40	0.00	884.65	27710.06	-27028.90	8473.98
Saccade L	1	62	6415540068	6415579897	39829	366.53	199.15	363.83	205.92	25.24	1056.31	1.00	633.63	26350.69	-26361.82	19756.50
Saccade L	1	63	6417618849	6417677482	58633	506.65	451.27	511.04	217.95	51.95	1683.80	0.00	885.99	32246.84	-21511.58	18861.09
Saccade L	1	64	6419795109	6419816224	21115	474.43	381.93	390.08	392.40	16.49	1519.91	0.00	780.86	5428.70	-5428.70	4731.92
Saccade L	1	65	6422132629	6422152500	19871	382.09	244.67	618.25	341.35	17.60	1748.53	1.00	885.51	16234.27	14045.48	15129.96
Saccade L	1	66	6425748576	6425768549	19973	365.49	222.21	399.54	231.88	11.66	1164.33	1.00	583.75	2261.64	-2261.64	2208.91
Saccade L	1	67	6426687524	6426708563	21039	366.02	234.81	388.09	232.30	12.07	1140.63	1.00	573.79	1418.91	-1418.91	1303.22
Saccade L	1	68	6429005238	6429025015	19777	353.70	249.95	351.74	219.17	10.97	1093.42	0.00	554.90	24203.68	-1151.54	9108.50
Saccade L	1	69	6431222630	6431242385	19755	373.54	199.85	406.47	251.84	12.01	1204.01	1.00	607.83	3931.05	-3931.05	3736.73
Saccade L	1	70	6432321132	6432341375	20243	354.16	229.20	352.89	205.48	10.92	1065.68	0.00	539.68	1517.50	-1517.50	1289.61
Saccade L	1	71	6432581138	6432601089	19951	282.91	214.76	293.61	213.61	9.22	919.97	1.00	461.94	687.57	-687.57	622.53
Saccade L	1	72	6434938337	6434958258	19921	326.93	213.24	293.54	211.90	0.75	85.40	1.00	37.66	1995.20	-2018.65	1735.91
Saccade L	1	73	6436156905	6436177218	20313	379.77	220.94	380.23	221.56	0.03	1.98	1.00	1.69	596.60	-9.17	206.38
Saccade L	1	74	6436997102	6437015989	18887	320.96	216.55	289.33	215.91	0.55	80.86	1.00	29.07	1974.14	-1945.12	1543.53
Saccade L	1	75	6437475350	6437496721	21371	347.36	241.99	348.49	243.13	0.08	4.10	1.00	3.56	26.65	-68.76	33.43
Saccade L	1	76	6438674136	6438694478	20342	330.88	224.93	291.98	208.15	0.67	108.26	1.00	33.18	2656.04	-2686.58	1915.98
Saccade L	1	77	6444267887	6444287968	20081	408.25	204.73	444.20	196.33	0.77	94.35	1.00	38.12	2196.22	-2140.72	1702.65
