[BeGaze]
Converted from:	F:\1. ON ROAD - Track\003 RB\003 RB 20130119 Sleep Deprived\SMI\003RB 20130119 - Sleep Deprived.idf
Date:	08.08.2014 15:44:47
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	003RB 20130119 - Sleep Deprived
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	139	1290290874	1290331222	40348	287.00	318.81	288.37	326.82	26.49	1100.19	1.00	656.43	27080.35	-26692.27	19774.61
Saccade L	1	140	1294326708	1294446272	119564	268.59	344.60	271.08	343.27	95.20	1600.90	0.84	796.19	39980.27	-39862.98	16536.36
Saccade L	1	141	1294646022	1294686032	40010	273.33	314.32	273.61	314.00	17.03	1052.56	0.50	425.59	26101.16	-26277.90	26158.58
Saccade L	1	142	1294905821	1295165445	259624	276.80	341.38	266.68	325.21	209.84	1618.46	0.47	808.26	40398.29	-40407.35	37303.68
Saccade L	1	143	1295385124	1295425360	40236	275.17	310.10	276.13	308.44	26.26	1629.40	0.50	652.76	40703.62	-40558.82	40602.55
Saccade L	1	144	1295664896	1295704859	39963	280.96	306.92	240.08	294.79	25.56	1607.05	0.50	639.65	40145.06	-40010.22	39519.18
Saccade L	1	145	1296224620	1296264272	39652	274.00	278.01	277.48	279.73	15.85	996.80	1.00	399.84	24739.38	-24785.29	24680.51
Saccade L	1	146	1296583888	1296783645	199757	197.57	264.80	228.77	264.55	92.92	886.70	1.00	465.16	21983.99	-21979.31	12608.37
Saccade L	1	147	1298042416	1298062136	19720	260.84	214.87	263.41	216.07	0.13	8.74	0.00	6.61	51.46	-86.65	67.18
Saccade L	1	148	1301019111	1301078880	59769	313.85	299.80	316.42	296.56	33.00	1599.17	0.33	552.06	39862.58	-39775.82	16461.05
Saccade L	1	149	1301438379	1301478363	39984	360.18	304.67	358.25	303.82	24.29	1517.14	0.50	607.48	37906.04	-37845.86	37859.22
Saccade L	1	150	1301718471	1301837988	119517	299.01	291.36	294.97	280.28	82.91	1567.13	0.16	693.72	39033.66	-39029.07	29109.43
Saccade L	1	151	1305453898	1305514843	60945	417.41	282.43	414.26	267.75	44.12	1544.55	0.66	723.86	37737.62	-38410.36	24227.29
Saccade L	1	152	1306133162	1306153073	19911	365.53	266.57	333.45	268.15	0.48	82.08	1.00	24.01	1995.69	-1930.32	1383.98
Saccade L	1	153	1307851280	1308070997	219717	294.70	298.88	299.23	299.50	151.58	1599.16	1.00	689.91	39902.98	-39853.23	36642.58
Saccade L	1	154	1308430627	1308470504	39877	272.82	294.24	274.58	290.15	25.37	1583.61	0.50	636.27	39398.78	-39340.56	39262.10
Saccade L	1	155	1309189748	1309210752	21004	257.63	268.00	246.10	263.43	1.00	98.00	0.00	47.82	-512.57	-2215.64	1143.43
Saccade L	1	156	1310388368	1310428368	40000	262.16	258.33	292.34	270.28	15.82	1007.04	1.00	395.47	24480.43	-25167.04	24002.23
Saccade L	1	157	1310768030	1310808999	40969	293.66	271.39	282.23	267.36	16.70	1011.29	0.49	407.53	25234.51	-25097.60	24659.14
Saccade L	1	158	1311567150	1312166394	599244	263.13	259.28	319.45	269.65	313.86	1110.25	0.73	523.77	27756.26	-27681.67	13276.48
Saccade L	1	159	1313484932	1313605868	120936	351.14	275.21	347.12	265.18	105.86	1136.03	0.33	875.33	28137.55	-27810.19	10627.90
Saccade L	1	160	1314723523	1314763428	39905	351.73	273.16	349.16	267.05	18.15	1123.54	0.50	454.75	27744.26	-27602.92	27614.36
Saccade L	1	161	1320517026	1320557033	40007	401.87	2.17	0.00	1.43	28.12	1681.61	1.00	702.88	20362.42	-41998.87	24826.65
Saccade L	1	162	1321236299	1321256237	19938	323.99	252.93	409.72	366.04	13.85	1377.01	1.00	694.55	9056.05	-9056.05	8854.64
Saccade L	1	163	1321397213	1321416119	18906	330.10	257.70	412.47	365.08	6.69	1058.08	0.00	353.76	25605.28	-26164.13	20135.23
Saccade L	1	164	1322574736	1322595112	20376	411.38	307.37	499.77	432.60	8.83	1290.19	0.00	433.38	9778.44	-30949.95	16783.45
Saccade L	1	165	1323253984	1323274051	20067	374.55	295.16	518.58	403.05	16.52	1632.89	1.00	823.17	47546.02	10800.95	23273.57
Saccade L	1	166	1323314188	1323333863	19675	809.97	551.34	726.30	407.25	21.95	2360.79	0.00	1115.67	39346.89	-57920.87	42487.80
Saccade L	1	167	1323394842	1323413862	19020	831.16	511.23	750.01	411.77	22.28	2352.16	0.00	1171.18	43944.14	-58656.08	48127.01
Saccade L	1	168	1346707765	1346727766	20001	303.52	309.96	284.87	309.59	0.30	47.70	1.00	15.13	1090.41	-1177.31	770.71
Saccade L	1	169	1348445896	1348545773	99877	243.92	315.75	248.04	313.96	50.02	1465.43	1.00	500.84	36609.68	-36235.26	24232.45
Saccade L	1	170	1350943141	1351163250	220109	288.34	336.69	267.49	330.43	122.70	1122.90	0.63	557.44	28072.46	-28072.46	23537.59
Saccade L	1	171	1353400267	1353420274	20007	279.56	308.17	-118.24	382.51	14.28	1051.42	0.00	713.99	6325.82	-26008.64	17478.76
Saccade L	1	172	1353520177	1353540150	19973	284.02	310.98	-73.33	390.95	15.40	1064.60	0.00	771.27	1721.53	-24135.56	9168.70
Saccade L	1	173	1353600131	1353620005	19874	282.67	312.84	-78.61	391.65	15.44	1065.13	0.00	776.84	1553.79	-23900.89	8984.41
Saccade L	1	174	1353979672	1353999641	19969	263.32	306.28	76.26	397.17	12.85	1022.60	1.00	643.48	13249.61	-13249.61	8843.68
Saccade L	1	175	1355597882	1355637757	39875	279.40	287.69	281.71	287.31	24.82	1552.05	0.50	622.49	38737.11	-38653.31	38685.53
Saccade L	1	176	1355977400	1356058338	80938	283.98	298.70	285.10	299.77	71.73	1536.24	1.00	886.21	38279.73	-37747.12	25216.67
Saccade L	1	177	1356696646	1356736651	40005	329.14	281.13	332.95	276.35	17.66	1092.83	0.50	441.50	27233.45	-27191.91	27146.97
Saccade L	1	178	1357655881	1357675576	19695	403.53	267.42	450.47	264.90	1.12	120.13	1.00	56.77	2899.62	-2944.31	2173.93
Saccade L	1	179	1357815405	1357855753	40348	476.71	264.08	476.37	265.73	23.60	1460.89	1.00	584.93	36477.99	-36480.87	36420.93
Saccade L	1	180	1358055497	1358095023	39526	477.98	266.83	475.15	265.73	23.21	1463.55	0.50	587.11	36583.00	-36367.95	36439.99
Saccade L	1	181	1358434688	1358474679	39991	426.86	277.53	422.71	279.03	30.69	1279.55	0.00	767.40	31988.67	-31869.03	23947.19
Saccade L	1	182	1359413656	1359473635	59979	448.95	283.56	449.60	289.44	35.21	1533.48	1.00	586.98	38194.10	-38184.76	18987.51
Saccade L	1	183	1360911956	1360992135	80179	453.50	323.31	308.33	338.96	61.77	1407.62	0.50	770.37	35132.60	-34607.65	23275.04
Saccade L	1	184	1361571154	1361731024	159870	292.16	270.73	292.79	268.95	89.21	1530.86	0.88	558.00	38207.51	-38251.50	30549.29
