[BeGaze]
Converted from:	F:\1. ON ROAD - Track\004 CW\004CW 20121208 Sleep Deprived\SMI\004CW 20121208 - Sleep Deprived.idf
Date:	08.08.2014 15:57:24
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	004CW 20121208 - Sleep Deprived
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	42	6405435991	6405455808	19817	400.73	474.17	399.07	469.02	0.38	26.46	0.00	19.05	-91.03	-230.09	146.95
Saccade L	1	43	6406374824	6406514647	139823	408.55	313.24	422.46	514.59	10.54	232.66	0.86	75.40	5720.63	-5320.65	2832.80
Saccade L	1	44	6406814309	6406834492	20183	413.53	464.83	408.56	451.21	0.72	51.96	0.00	35.60	274.59	-764.28	551.43
Saccade L	1	45	6407135153	6407153903	18750	393.79	382.73	361.39	378.38	1.15	147.52	1.00	61.20	3492.71	-1871.39	2434.91
Saccade L	1	46	6407253818	6407273771	19953	288.08	359.71	284.10	341.25	0.54	48.25	1.00	27.08	939.23	-715.80	634.23
Saccade L	1	47	6407434490	6407473524	39034	268.07	277.49	401.18	303.54	3.52	237.29	1.00	90.22	5693.54	-5754.54	4284.94
Saccade L	1	48	6407673267	6407693296	20029	402.87	355.37	382.60	365.79	0.71	58.26	1.00	35.34	1006.77	-975.16	878.12
Saccade L	1	49	6407813296	6407833360	20064	374.73	447.54	376.29	461.34	0.77	48.55	1.00	38.26	-41.12	-326.69	158.97
Saccade L	1	50	6408033989	6408072903	38914	380.75	460.66	369.65	359.92	4.57	175.35	1.00	117.45	3508.72	-1192.23	1555.82
Saccade L	1	51	6408212651	6408232868	20217	397.26	318.52	399.36	266.28	0.74	133.61	1.00	36.84	3248.18	-3245.36	2199.03
Saccade L	1	52	6408712150	6408752023	39873	413.07	275.48	412.04	460.51	5.33	264.96	1.00	133.67	6574.00	-6522.83	4658.82
Saccade L	1	53	6409031986	6409051872	19886	426.98	459.75	425.84	454.71	0.21	13.19	1.00	10.47	10.46	-171.81	99.24
Saccade L	1	54	6409591136	6409631362	40226	370.79	425.19	369.27	421.99	30.95	1921.60	0.50	769.49	47985.09	-47975.51	47944.25
Saccade L	1	55	6410350269	6410370299	20030	397.49	338.89	381.35	387.82	1.68	171.88	1.00	83.87	3546.89	-3035.17	3275.26
Saccade L	1	56	6411230361	6411289304	58943	406.37	216.45	405.95	292.06	13.92	1160.58	0.00	236.16	4010.27	-28711.33	7688.74
Saccade L	1	57	6411788628	6411929035	140407	411.34	258.10	372.89	518.81	74.80	2301.83	0.85	532.73	57344.79	-57207.38	28510.81
Saccade L	1	58	6412587887	6412607786	19899	378.27	440.94	376.45	438.39	0.23	16.37	0.00	11.57	33.34	-191.14	117.88
Saccade L	1	59	6413127501	6413167306	39805	358.31	193.44	381.61	202.38	34.60	1190.47	1.00	869.17	1528.24	-27089.29	14557.97
Saccade L	1	60	6413267016	6413287074	20058	384.96	215.82	394.32	310.67	1.32	243.44	1.00	65.75	5874.73	-5971.47	3976.24
Saccade L	1	61	6413746463	6413806440	59977	382.12	266.05	375.37	512.20	7.14	217.66	0.67	119.08	5356.41	-4936.91	3850.19
Saccade L	1	62	6414046209	6414086162	39953	376.32	529.42	374.61	519.63	36.58	2283.33	0.50	915.48	56951.93	-56726.45	56552.73
Saccade L	1	63	6415144994	6415184925	39931	381.19	449.95	319.77	431.77	1.93	148.16	1.00	48.38	3591.40	-3624.12	2164.21
Saccade L	1	64	6415404672	6415444689	40017	302.81	405.72	356.95	298.39	3.67	163.09	1.00	91.61	3390.78	-3611.28	2781.83
Saccade L	1	65	6415684307	6415704350	20043	393.78	268.72	396.04	277.15	0.98	145.09	1.00	48.98	-167.60	-3069.50	1222.84
Saccade L	1	66	6416004215	6416043947	39732	401.27	289.07	389.69	451.82	3.98	228.35	0.51	100.15	5620.78	-4598.00	4656.98
Saccade L	1	67	6416463419	6416503419	40000	381.69	505.20	377.27	504.95	38.09	2327.97	0.50	952.28	58133.62	-58062.57	57427.13
Saccade L	1	68	6416863038	6416903006	39968	379.37	483.24	354.31	368.69	3.30	154.56	0.50	82.60	3658.48	-2238.02	2689.98
Saccade L	1	69	6417323000	6417342538	19538	391.42	332.14	392.65	290.92	0.60	105.39	1.00	30.55	2424.15	-2461.19	1636.56
Saccade L	1	70	6417802065	6417841948	39883	719.40	-206.72	398.83	509.80	42.48	1846.31	0.00	1065.14	46157.76	-45592.34	34363.15
Saccade L	1	71	6419599940	6419620288	20348	396.31	276.12	404.07	283.79	0.27	27.91	1.00	13.45	594.07	-534.53	457.06
Saccade L	1	72	6421457921	6421577788	119867	400.96	266.39	299.07	-34.38	34.62	1108.30	0.33	288.78	25554.04	-24746.82	12054.56
Saccade L	1	73	6421797566	6421817911	20345	278.90	-0.84	254.04	-5.35	0.61	64.58	1.00	30.03	1281.51	-1360.80	1037.56
Saccade L	1	74	6422177025	6422257054	80029	641.04	-297.11	396.80	398.05	88.20	1749.27	0.00	1102.09	43731.77	-35062.43	21871.05
Saccade L	1	75	6422556705	6422817532	260827	388.66	344.99	389.80	593.59	154.19	2150.76	1.00	591.15	53635.26	-53606.95	28939.05
Saccade L	1	76	6423175925	6423195940	20015	399.41	508.28	399.95	501.36	0.31	17.73	1.00	15.35	142.49	-315.54	160.03
Saccade L	1	77	6424434580	6424454561	19981	376.48	281.66	384.36	323.26	0.72	108.21	1.00	36.08	2384.36	-2544.31	1666.78
Saccade L	1	78	6425872951	6425913246	40295	395.40	332.53	396.14	335.09	30.20	1823.25	1.00	749.52	44629.02	-45376.70	44794.67
Saccade L	1	79	6427091546	6427131564	40018	364.23	360.20	364.54	364.08	32.47	2022.72	1.00	811.32	50415.55	-50438.46	50301.84
Saccade L	1	80	6428330169	6428370085	39916	313.70	388.18	306.82	388.56	21.26	1255.06	0.51	532.67	31290.53	-31041.55	30213.36
Saccade L	1	81	6430068327	6430088313	19986	303.05	363.38	285.72	344.47	0.44	65.54	1.00	22.09	1426.73	-1539.88	999.29
Saccade L	1	82	6430387959	6431027201	639242	289.29	340.42	348.81	323.23	559.88	1893.37	0.94	875.85	46972.06	-46755.40	24377.77
Saccade L	1	83	6431246923	6431286930	40007	315.72	300.01	296.50	295.65	29.89	1804.26	1.00	747.23	44884.86	-44916.77	44204.74
Saccade L	1	84	6431906501	6431926181	19680	330.42	273.70	332.06	274.55	0.36	55.57	0.00	18.29	150.40	-1152.04	445.38
Saccade L	1	85	6433105248	6433124808	19560	394.75	301.78	394.47	305.40	0.12	9.27	1.00	5.96	189.16	-66.37	92.99
Saccade L	1	86	6434842928	6434903874	60946	431.07	329.08	436.74	539.89	6.71	246.14	0.66	110.08	6136.95	-5190.96	3950.33
Saccade L	1	87	6435222586	6435242425	19839	432.95	508.11	432.57	501.85	0.29	18.46	1.00	14.85	153.58	-61.08	119.45
Saccade L	1	88	6436680891	6436701143	20252	383.85	271.78	383.13	274.01	0.11	5.99	1.00	5.23	33.95	-61.27	34.33
Saccade L	1	89	6437240309	6437280192	39883	380.08	335.72	381.18	338.91	29.31	1831.05	1.00	734.83	45577.46	-45671.16	45559.70
Saccade L	1	90	6438938528	6439018333	79805	402.09	323.74	385.45	327.63	83.08	1825.58	1.00	1040.98	45390.77	-45633.62	30321.84
Saccade L	1	91	6439118202	6439198409	80207	385.30	326.12	379.77	332.51	83.93	1834.94	1.00	1046.36	45752.12	-45824.12	30464.38
Saccade L	1	92	6439317855	6439417892	100037	384.53	332.03	383.35	327.60	91.38	1828.69	0.20	913.42	45533.19	-45588.95	26038.53
Saccade L	1	93	6439637548	6439677422	39874	385.72	319.42	389.19	319.77	29.29	1830.43	0.50	734.62	45699.79	-45599.16	45593.75
Saccade L	1	94	6440536615	6440556569	19954	375.33	327.58	377.34	392.96	7.66	1365.88	1.00	384.11	34089.41	-4178.29	14139.39
Saccade L	1	95	6441495753	6441515436	19683	389.68	359.66	330.51	341.93	1.19	157.83	1.00	60.35	3864.92	-3667.56	3014.28
Saccade L	1	96	6441996039	6442114827	118788	327.18	305.32	339.48	298.48	95.23	1820.72	0.16	801.66	45459.83	-45288.86	44835.50
Saccade L	1	97	6442414513	6442594519	180006	348.43	311.57	333.76	294.77	108.08	1802.71	0.11	600.43	44961.04	-44407.99	24300.95
Saccade L	1	98	6443213614	6443233571	19957	371.88	337.98	371.02	340.93	0.16	9.81	1.00	8.04	-48.70	-67.31	55.23
Saccade L	1	99	6444193626	6444212587	18961	306.44	364.59	307.14	365.05	0.05	3.18	1.00	2.51	42.14	2.83	18.78
Saccade L	1	100	6444493248	6444593144	99896	316.13	317.37	321.70	309.15	92.16	1858.13	0.19	922.56	46243.32	-46299.36	39343.30
Saccade L	1	101	6447428810	6447449086	20276	359.40	329.66	360.12	331.12	0.08	5.43	0.00	3.99	19.31	-61.11	35.53
Saccade L	1	102	6448747451	6448767422	19971	373.82	310.46	350.59	296.46	0.50	69.32	1.00	24.88	1609.94	-1611.91	1252.26
Saccade L	1	103	6450286876	6450345553	58677	478.87	437.13	405.26	261.42	6.41	194.16	1.00	109.33	3783.81	-4598.56	2615.17
