[BeGaze]
Converted from:	F:\1. ON ROAD - Track\010 NK\010 NK Sleep Deprived 20131207\SMI\010 NK 20131207 - Sleep Deprived.idf
Date:	08.08.2014 16:42:40
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	010 NK 20131207 - Sleep Deprived
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	55	6059056285	6059076081	19796	379.83	274.20	383.14	275.98	0.19	11.38	1.00	9.57	87.76	-11.73	34.24
Saccade L	1	56	6059915213	6059935704	20491	358.78	235.33	358.37	235.16	0.03	2.39	1.00	1.47	-8.97	-31.37	20.18
Saccade L	1	57	6060114951	6060135315	20364	332.81	290.04	328.46	304.97	1.01	146.55	0.00	49.56	802.07	-3556.46	1761.12
Saccade L	1	58	6060874087	6060914087	40000	316.65	315.36	181.45	271.55	4.99	190.31	1.00	124.86	4320.91	-4590.19	2872.91
Saccade L	1	59	6061113820	6061135015	21195	181.56	257.43	174.51	224.28	0.97	86.61	1.00	45.77	1761.88	-2012.40	1669.98
Saccade L	1	60	6061334645	6061373528	38883	221.35	196.72	404.12	219.73	4.74	264.22	0.49	121.98	6543.02	-4951.07	4960.76
Saccade L	1	61	6062811871	6062832299	20428	349.92	320.12	336.89	357.35	1.23	131.25	0.00	60.04	2463.08	-3136.29	2693.97
Saccade L	1	62	6063251393	6063291387	39994	394.87	359.83	397.04	361.87	21.62	1347.54	1.00	540.61	33594.43	-33579.87	33476.71
Saccade L	1	63	6063511082	6063770758	259676	341.37	365.81	339.96	358.25	122.18	1258.13	0.08	470.49	31370.63	-31419.51	24966.47
Saccade L	1	64	6063870706	6063910713	40007	411.18	372.51	411.83	373.69	22.47	1393.12	1.00	561.75	34727.20	-34812.47	34625.98
Saccade L	1	65	6064050499	6064090504	40005	407.52	368.04	405.55	364.65	22.12	1376.30	0.50	553.00	34289.92	-34135.67	34100.99
Saccade L	1	66	6066487761	6066507807	20046	433.04	281.78	466.69	263.46	1.03	97.92	1.00	51.43	2425.54	-2389.31	2191.73
Saccade L	1	67	6067446627	6067466702	20075	272.54	259.17	276.15	256.42	0.28	17.85	0.00	14.11	160.14	-47.28	73.51
Saccade L	1	68	6067566511	6067586580	20069	362.41	258.18	365.10	264.45	1.02	142.67	0.00	50.76	-198.87	-3412.63	1364.86
Saccade L	1	69	6067866339	6067886261	19922	353.39	301.75	317.30	307.76	1.13	112.11	0.00	56.96	1974.15	-2611.12	2275.03
Saccade L	1	70	6069444510	6069464589	20079	322.09	278.62	306.48	285.04	1.03	144.62	0.00	51.15	923.81	-3349.07	1737.35
Saccade L	1	71	6071382331	6071402259	19928	374.19	306.45	449.14	297.53	1.93	192.83	1.00	96.64	4779.70	-3385.26	3911.51
Saccade L	1	72	6071642009	6071662086	20077	518.85	305.51	437.31	306.26	1.71	208.30	1.00	84.97	5064.93	-5176.88	4227.46
