[BeGaze]
Converted from:	F:\1. ON ROAD - Track\009 JA\009 JA 20131012 Sleep Deprived\SMI\009 JA 201231012 - Sleep Deprived.idf
Date:	08.08.2014 16:34:41
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	009 JA 201231012 - Sleep Deprived
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	58	5636503016	5636543079	40063	430.89	419.50	431.63	410.33	36.14	1501.59	0.00	901.98	37539.71	-37063.53	27955.45
Saccade L	1	59	5637262330	5637323293	60963	377.29	304.40	369.74	258.85	41.45	1370.01	1.00	679.98	31326.23	-34196.24	21271.82
Saccade L	1	60	5637581957	5637602047	20090	295.18	251.92	225.03	252.78	2.43	179.24	1.00	120.98	4406.27	-4361.63	3361.88
Saccade L	1	61	5637841624	5637861515	19891	188.00	276.20	303.29	270.27	2.42	294.78	1.00	121.81	7287.79	-7314.33	5300.05
Saccade L	1	62	5642236739	5642256658	19919	327.46	300.73	326.28	300.88	0.05	3.54	1.00	2.61	74.33	26.93	47.56
Saccade L	1	63	5642756087	5642776081	19994	344.03	275.14	396.84	275.92	1.31	134.95	1.00	65.60	3239.38	-3240.46	3082.40
Saccade L	1	64	5643616167	5643655083	38916	352.54	274.79	487.52	258.64	2.84	198.84	1.00	72.96	4958.63	-4793.00	4190.03
Saccade L	1	65	5644015665	5644054713	39048	329.88	659.80	347.47	519.50	17.93	1821.33	0.00	459.10	1321.90	-35214.46	11972.24
Saccade L	1	66	5644174696	5644194630	19934	368.28	504.54	327.28	784.99	3.83	720.55	1.00	192.27	17559.66	-17958.09	12050.13
Saccade L	1	67	5644374331	5644514558	140227	317.15	712.89	408.06	461.09	64.83	1773.31	0.85	462.35	44259.30	-44301.44	25021.43
Saccade L	1	68	5646292200	5646372200	80000	398.69	311.05	388.67	239.80	68.58	1271.08	0.00	857.21	31777.08	-28613.17	15842.95
Saccade L	1	69	5646712669	5646751717	39048	378.85	238.64	588.91	131.66	6.38	358.00	1.00	163.47	8786.91	-8280.82	6048.19
Saccade L	1	70	5648010543	5648030308	19765	341.54	272.89	379.99	273.26	0.60	98.26	1.00	30.23	2205.38	-2342.42	1559.16
Saccade L	1	71	5648949223	5648969280	20057	377.43	258.69	334.37	257.65	1.08	110.06	1.00	54.03	2311.49	-2635.74	2244.32
Saccade L	1	72	5650707546	5650727241	19695	326.13	273.05	310.60	272.43	0.33	39.72	1.00	16.63	869.81	-893.48	690.73
Saccade L	1	73	5652565224	5652585100	19876	281.89	314.57	279.46	314.07	0.39	52.48	0.00	19.85	-134.52	-1229.38	546.03
Saccade L	1	74	5653883775	5653904795	21020	297.16	262.17	241.27	251.84	1.27	145.24	1.00	60.46	3540.22	-3522.65	2703.99
Saccade L	1	75	5654503305	5654522948	19643	207.77	230.76	208.32	229.14	0.58	100.09	1.00	29.45	119.61	-2392.50	866.29
Saccade L	1	76	5655981351	5656001717	20366	326.83	233.09	288.51	232.35	0.61	97.93	1.00	29.84	2383.12	-2310.28	1642.72
Saccade L	1	77	5658918139	5658938099	19960	390.47	225.54	393.38	227.70	0.12	9.28	1.00	5.82	153.64	-79.69	111.94
Saccade L	1	78	5659897306	5659916981	19675	443.33	236.12	478.48	234.32	0.59	89.96	1.00	30.15	2175.57	-2047.93	1556.22
Saccade L	1	79	5660216630	5660236611	19981	415.22	220.79	370.86	227.75	1.46	161.49	0.00	73.27	2700.38	-3784.46	3065.62
Saccade L	1	80	5661895050	5661914724	19674	368.38	280.50	309.50	279.57	1.25	150.46	1.00	63.36	3732.23	-3677.18	3229.25
Saccade L	1	81	5663293549	5663452970	159421	373.87	291.10	373.62	290.34	69.21	1193.42	0.12	434.11	29769.89	-29789.49	17861.19
Saccade L	1	82	5664431857	5664451850	19993	307.41	290.44	287.31	284.83	0.69	75.60	0.00	34.53	1247.94	-1745.43	1417.26
Saccade L	1	83	5665510733	5665610604	99871	312.73	291.05	320.37	286.49	69.35	1391.16	0.20	694.41	34669.05	-34594.06	29577.05
Saccade L	1	84	5666309857	5666349737	39880	315.03	271.64	827.50	514.79	59.96	2349.50	1.00	1503.63	58578.75	-58156.20	38180.17
Saccade L	1	85	5667308744	5667388968	80224	337.97	280.24	343.17	279.79	60.80	1518.72	1.00	757.88	27545.33	-37817.99	24932.53
Saccade L	1	86	5669106761	5669326469	219708	267.93	235.68	300.32	231.75	117.46	960.39	1.00	534.60	22642.51	-23894.71	10496.06
Saccade L	1	87	5669606101	5669725969	119868	318.31	233.54	322.38	253.10	27.35	1036.06	1.00	228.13	25901.39	-25818.10	12737.77
Saccade L	1	88	5670345388	5670425240	79852	329.70	241.97	334.15	250.42	47.80	1055.12	1.00	598.63	25975.61	-26245.78	17417.99
Saccade L	1	89	5670565096	5670624977	59881	328.95	262.13	340.84	278.41	21.79	1110.64	1.00	363.92	26464.79	-27712.56	11106.67
Saccade L	1	90	5672522900	5672542862	19962	995.61	-0.66	0.00	-0.56	23.90	2394.60	0.00	1197.41	59865.07	-59853.75	59857.46
Saccade L	1	91	5673083292	5673162260	78968	397.53	281.12	400.44	246.50	67.85	1225.33	0.00	859.25	30633.17	-29688.31	15291.43
Saccade L	1	92	5674981333	5675000159	18826	361.76	238.25	320.03	238.43	0.71	106.64	1.00	37.97	2618.05	-2519.71	1990.07
Saccade L	1	93	5675499487	5675519515	20028	380.67	230.64	382.27	234.40	0.15	10.45	1.00	7.35	179.60	-97.52	114.35
Saccade L	1	94	5682012241	5682032419	20178	386.13	246.53	401.56	246.00	0.57	60.94	0.00	28.45	892.94	-1282.19	1029.36
Saccade L	1	95	5682431865	5682451740	19875	479.15	239.71	483.26	238.38	0.23	26.97	0.00	11.33	197.22	-568.85	313.31
Saccade L	1	96	5683271214	5683290870	19656	338.34	289.07	308.91	289.22	0.53	75.21	1.00	27.07	1739.74	-1834.50	1406.55
Saccade L	1	97	5684889022	5684909077	20055	374.52	254.32	374.80	252.18	0.66	64.98	0.00	32.96	-74.77	-1504.62	951.62
Saccade L	1	98	5685248643	5685268934	20291	300.58	272.18	298.05	275.86	0.97	129.67	1.00	48.04	-198.07	-2956.13	1365.75
Saccade L	1	99	5685927872	5686007747	79875	378.22	456.78	349.71	497.34	52.59	1517.34	1.00	658.43	37915.29	-37893.24	31060.45
Saccade L	1	100	5686686981	5686767341	80360	335.79	498.07	339.69	507.50	86.94	1523.79	1.00	1081.84	37498.94	-37309.62	18755.74
Saccade L	1	101	5687406241	5687426359	20118	359.03	231.99	360.69	229.66	0.09	7.33	1.00	4.38	142.30	-74.16	76.74
Saccade L	1	102	5693280005	5693299636	19631	375.83	257.33	379.06	258.01	0.18	24.46	0.00	9.30	196.62	-518.11	271.72
Saccade L	1	103	5693499402	5693539386	39984	406.81	274.88	568.26	301.61	4.06	230.41	0.50	101.60	5691.53	-5335.23	4705.45
Saccade L	1	104	5694797921	5694818033	20112	338.48	279.55	305.38	278.60	0.48	84.60	1.00	23.68	2059.85	-2021.76	1361.77
Saccade L	1	105	5701730245	5701750254	20009	299.45	288.39	278.04	288.87	0.39	54.73	1.00	19.55	1318.86	-1180.81	956.57
Saccade L	1	106	5702449375	5702469731	20356	313.92	269.14	320.65	267.81	0.25	25.06	1.00	12.10	561.38	-316.35	412.12
Saccade L	1	107	5705246337	5705286398	40061	345.99	289.72	341.93	293.34	19.42	1138.12	0.52	484.74	28444.68	-27847.94	27357.01
Saccade L	1	108	5708083162	5708103128	19966	314.72	284.61	301.35	285.36	0.31	34.22	1.00	15.53	757.05	-781.02	583.22
Saccade L	1	109	5710300626	5710361609	60983	283.20	283.60	280.34	279.23	27.58	1331.25	0.33	452.25	32651.87	-33055.59	13277.76
Saccade L	1	110	5712218515	5712238429	19914	277.01	278.61	279.11	277.53	0.13	8.77	1.00	6.41	-41.45	-68.42	54.63
Saccade L	1	111	5713017634	5713058591	40957	264.51	238.48	269.13	239.39	20.36	1239.06	1.00	497.09	30887.72	-30759.26	30750.35
Saccade L	1	112	5714156560	5714176254	19694	800.46	-210.79	382.03	266.42	17.86	2026.53	0.00	907.04	39517.30	-50139.17	42949.10
Saccade L	1	113	5716693345	5716713468	20123	408.70	249.01	339.91	249.47	1.61	175.75	1.00	79.81	4320.65	-4236.46	3921.66
Saccade L	1	114	5717952305	5717972055	19750	422.36	275.13	419.46	275.71	0.51	85.11	1.00	25.66	2010.54	56.72	1123.68
Saccade L	1	115	5720289502	5720309341	19839	286.71	274.41	282.20	267.18	0.50	67.33	0.00	25.40	501.89	-1413.74	746.54
Saccade L	1	116	5722387106	5722407001	19895	279.72	207.72	285.39	209.52	0.30	21.61	0.00	14.90	114.27	-237.20	137.90
Saccade L	1	117	5722607027	5722626834	19807	257.96	249.78	211.53	234.12	1.32	125.21	1.00	66.76	2727.30	-3044.88	2567.28
Saccade L	1	118	5723026351	5723046726	20375	242.79	194.81	262.77	197.96	0.82	90.93	1.00	40.29	2052.80	-1251.58	1450.88
Saccade L	1	119	5726962003	5726982061	20058	299.78	239.47	248.25	227.97	1.10	134.91	1.00	54.97	3234.23	-3209.34	2665.15
Saccade L	1	120	5727361494	5727381462	19968	185.89	244.31	113.04	242.57	1.79	186.17	1.00	89.61	4535.54	-4458.90	4011.99
Saccade L	1	121	5728740177	5728760029	19852	358.62	248.64	392.22	247.89	0.50	85.90	1.00	25.17	2045.23	-1993.59	1393.66
Saccade L	1	122	5729578897	5729898701	319804	27.45	800.54	388.81	514.46	237.67	2806.65	0.25	743.19	68683.22	-70089.74	25778.00
Saccade L	1	123	5730318226	5730439232	121006	417.87	268.49	408.24	273.92	78.78	1526.14	0.33	651.03	38128.39	-38013.61	36377.57
Saccade L	1	124	5731996346	5732016289	19943	-3.39	774.61	-1.70	0.00	19.01	1906.13	0.00	953.43	47652.97	-47618.18	47629.24
Saccade L	1	125	5732156162	5732176080	19918	386.26	324.05	399.48	279.34	7.34	1267.47	0.00	368.51	2978.56	-29500.56	11476.87
Saccade L	1	126	5732675636	5732695536	19900	409.24	234.95	356.71	234.44	1.10	134.24	1.00	55.14	3283.49	-3323.90	2860.18
Saccade L	1	127	5733674503	5733735309	60806	-73.00	286.29	396.14	227.90	43.27	1190.95	0.33	711.68	29773.80	-28724.77	19453.80
Saccade L	1	128	5734693359	5734734183	40824	-10.15	752.67	-12.52	770.76	21.80	1856.02	0.00	533.91	9328.29	-36482.40	15919.89
Saccade L	1	129	5734993023	5735092837	99814	-15.90	797.76	-2.39	0.00	52.48	1833.06	1.00	525.78	28714.62	-45783.92	13843.64
Saccade L	1	130	5735252717	5735333552	80835	377.40	301.54	391.27	226.94	43.08	1216.01	0.00	533.00	25814.67	-28470.73	22902.91
Saccade L	1	131	5738349252	5738430195	80943	371.55	321.06	372.39	264.99	44.08	1235.47	0.00	544.54	26047.93	-28874.25	23471.55
Saccade L	1	132	5741785346	5741826433	41087	366.89	250.33	369.06	251.34	27.74	1126.42	1.00	675.24	28015.31	-28038.50	21000.01
Saccade L	1	133	5742144990	5742165028	20038	321.51	255.43	273.69	252.83	1.28	122.39	1.00	63.71	2899.59	-2874.72	2628.09
Saccade L	1	134	5742724589	5742744390	19801	250.12	278.79	321.21	276.09	1.30	181.76	1.00	65.67	4435.88	-4461.80	3271.63
Saccade L	1	135	5743083986	5743283746	199760	337.68	739.55	315.58	695.54	81.77	1993.28	0.00	409.32	13673.75	-49732.10	11799.77
Saccade L	1	136	5744642233	5744723186	80953	437.06	740.81	345.38	507.31	39.54	2099.02	0.00	488.38	7922.49	-39233.36	11346.72
Saccade L	1	137	5745661109	5745740977	79868	351.65	497.64	2.29	0.00	86.26	1895.20	1.00	1080.01	38014.84	-47334.24	22111.04
Saccade L	1	138	5745880869	5745980727	99858	354.47	320.72	378.85	242.99	73.83	1203.68	0.00	739.39	25074.55	-28313.55	12389.84
Saccade L	1	139	5746720229	5746799748	79519	-6.49	765.70	349.36	509.13	34.93	1885.79	0.00	439.30	28257.29	-46831.75	17375.46
Saccade L	1	140	5746899615	5746959612	59997	346.05	510.69	-2.73	0.00	63.68	2704.50	0.67	1061.31	67492.05	-67512.90	45351.63
Saccade L	1	141	5747159365	5747320351	160986	364.17	319.77	373.00	241.86	126.48	1318.46	0.87	785.67	25630.62	-32528.68	15572.54
Saccade L	1	142	5747638863	5747658849	19986	442.35	254.22	525.70	251.35	2.05	213.05	1.00	102.61	5310.47	-5228.69	4939.02
Saccade L	1	143	5748338104	5748357997	19893	415.14	240.11	495.76	210.43	1.95	219.46	1.00	97.85	5416.28	-5411.48	4673.17
Saccade L	1	144	5749336983	5749356866	19883	391.74	266.72	484.81	254.41	2.31	239.78	1.00	116.14	5931.25	-5812.74	5344.16
Saccade L	1	145	5749656625	5749736489	79864	572.96	247.77	444.88	241.03	5.74	262.60	1.00	71.84	6440.23	-6321.83	2756.14
Saccade L	1	146	5750056112	5750135982	79870	327.37	628.18	-12.93	755.88	72.63	1863.36	1.00	909.30	45999.99	-46395.15	37778.53
Saccade L	1	147	5750275913	5750355747	79834	-21.50	771.41	401.63	486.50	57.75	1934.04	0.75	723.33	47317.93	-47693.98	25768.93
Saccade L	1	148	5750655490	5750695392	39902	402.61	441.94	386.69	486.01	24.57	1548.46	1.00	615.80	38232.43	-38577.00	37753.01
Saccade L	1	149	5752133855	5752153749	19894	-129.68	464.89	358.30	327.38	12.82	1274.28	1.00	644.35	31857.01	-30486.00	30170.80
Saccade L	1	150	5753013190	5753032742	19552	316.74	309.36	315.19	310.68	0.09	5.41	1.00	4.71	-5.10	-51.73	33.58
Saccade L	1	151	5754131615	5754151486	19871	279.61	287.13	278.84	291.01	0.16	10.12	1.00	7.83	110.58	-68.37	60.63
Saccade L	1	152	5755030636	5755070493	39857	249.95	305.82	248.30	303.90	31.43	1968.55	1.00	788.51	49138.89	-49174.87	49126.44
Saccade L	1	153	5755629869	5755669883	40014	212.59	328.18	205.83	328.74	21.41	1328.64	0.50	535.16	33134.90	-32803.83	32913.69
Saccade L	1	154	5756609938	5756668771	58833	980.31	-55.87	354.26	517.28	63.35	2974.62	0.32	1076.69	74365.54	-55754.27	41519.83
Saccade L	1	155	5757348002	5757408938	60936	375.14	280.66	359.58	244.70	36.35	1180.40	0.00	596.59	24064.48	-28696.27	16783.20
Saccade L	1	156	5757687661	5757708693	21032	311.13	271.24	235.44	294.54	2.42	202.32	1.00	115.17	4970.29	-4689.50	3460.93
Saccade L	1	157	5758666498	5758686483	19985	430.64	237.66	499.80	213.44	1.21	187.21	1.00	60.33	4673.82	-4345.06	3426.33
Saccade L	1	158	5758826370	5758846397	20027	519.25	186.37	541.12	153.75	0.64	100.36	1.00	31.91	2368.75	-1941.27	1518.71
Saccade L	1	159	5759865111	5759964993	99882	369.86	336.65	374.08	265.06	58.48	1624.69	0.80	585.51	39959.38	-40530.25	27686.90
Saccade L	1	160	5761004931	5761104847	99916	387.90	333.28	371.50	260.43	76.23	1285.04	0.00	762.94	25673.01	-27183.66	12358.36
Saccade L	1	161	5762082739	5762103857	21118	388.45	280.64	463.25	244.90	2.02	211.76	1.00	95.85	5101.72	-5027.95	3736.42
Saccade L	1	162	5762282488	5762303587	21099	514.90	219.07	528.30	205.51	0.54	48.71	1.00	25.51	1085.78	-1121.48	959.38
Saccade L	1	163	5763161476	5763241357	79881	322.38	636.88	313.39	728.25	71.78	2148.13	0.51	898.54	44154.48	-47904.34	25213.49
Saccade L	1	164	5763701934	5763740880	38946	372.56	291.30	370.91	274.75	27.76	1191.19	0.00	712.84	29779.81	-29320.11	22216.12
Saccade L	1	165	5765359057	5765378890	19833	309.08	298.67	301.04	296.66	0.21	21.17	1.00	10.63	348.99	-429.52	260.46
Saccade L	1	166	5768775254	5768795448	20194	238.77	264.56	221.51	258.17	1.16	146.19	0.00	57.21	524.32	-3415.42	1661.09
Saccade L	1	167	5769514427	5769534339	19912	247.54	222.45	249.02	223.61	0.11	6.92	1.00	5.57	42.21	-53.20	34.19
Saccade L	1	168	5770194843	5770213631	18788	312.42	257.99	316.35	259.09	0.15	10.42	1.00	7.88	126.92	-61.04	89.91
Saccade L	1	169	5772991816	5773010510	18694	276.32	267.81	273.35	268.98	0.90	158.66	0.00	48.19	-150.68	-3738.07	1368.56
Saccade L	1	170	5774029512	5774049250	19738	397.91	247.78	438.13	244.85	0.77	103.05	1.00	39.06	2473.60	-2423.18	1993.94
Saccade L	1	171	5774149489	5774249129	99640	454.03	233.38	452.82	245.96	66.07	1338.99	1.00	663.09	33261.13	-33329.54	28197.81
Saccade L	1	172	5774768504	5774789702	21198	415.53	289.04	372.12	274.70	1.09	116.83	1.00	51.30	2850.80	-2767.15	2354.35
Saccade L	1	173	5775447747	5775507723	59976	286.31	255.37	285.45	253.29	32.46	1616.07	1.00	541.24	40303.58	-39808.96	16060.32
Saccade L	1	174	5779962759	5780082898	120139	323.03	280.44	668.31	382.05	49.65	1362.96	0.33	413.27	34021.04	-33978.02	22838.59
Saccade L	1	175	5780142567	5780162508	19941	350.10	296.52	629.23	365.80	18.61	1840.25	1.00	933.14	-12298.59	-28797.11	22942.18
Saccade L	1	176	5780541986	5780562008	20022	340.94	304.22	627.78	434.64	10.16	1152.02	0.00	507.49	25274.15	-26853.42	24043.06
Saccade L	1	177	5780622108	5780641879	19771	320.47	296.49	777.04	397.00	20.64	1811.03	1.00	1043.83	21989.81	-25441.25	21086.25
Saccade L	1	178	5780701867	5780721885	20018	336.27	283.31	762.04	383.80	22.01	2057.52	1.00	1099.58	22255.95	-24568.43	23552.55
Saccade L	1	179	5781520882	5781581266	60384	292.40	263.68	557.52	350.95	53.76	1637.57	1.00	890.29	24902.62	-16083.83	13168.36
Saccade L	1	180	5781781124	5781900547	119423	250.62	246.13	609.83	316.28	66.76	1519.28	0.66	559.01	20170.99	-15496.72	7873.26
Saccade L	1	181	5781980722	5782000385	19663	301.26	272.66	606.69	319.57	9.97	1027.31	0.00	507.26	19619.90	-20259.40	18350.39
Saccade L	1	182	5782220205	5782240134	19929	298.36	250.08	493.46	355.34	15.28	1517.58	1.00	766.86	14118.17	10370.21	12599.94
Saccade L	1	183	5782280485	5782300175	19690	297.49	247.61	493.15	329.90	16.29	1517.58	1.00	827.39	17496.91	-24417.61	19871.30
Saccade L	1	184	5782359995	5782380191	20196	330.30	176.69	386.59	295.71	18.94	1240.75	1.00	937.58	47946.71	-22616.45	25823.72
Saccade L	1	185	5782419876	5782439903	20027	897.71	244.56	365.94	285.82	29.98	2253.96	0.00	1496.83	2834.27	-33456.83	21128.73
